"ti"	"ti_anc"	"terminal_flag"	"rank_flag"	"model"	"taxon_name"	"common_name"	"rank"	"n_gi_node"	"n_gi_sub_nonmodel"	"n_gi_sub_model"	"n_clust_node"	"n_clust_sub"	"n_PIclust_sub"	"n_sp_desc"	"n_sp_model"	"n_leaf_desc"	"n_otu_desc"	"ti_genus"	"n_genera"
210649	9697	NA	1	NA	"Liberiictis"	NA	"genus"	0	7	0	NA	NA	NA	1	0	1	2	210649	0
210652	210651	NA	1	NA	"Mungos mungo"	"banded mongoose"	"species"	48	48	0	NA	NA	NA	1	0	1	1	210651	0
210651	9697	NA	1	NA	"Mungos"	NA	"genus"	0	48	0	NA	NA	NA	1	0	1	2	210651	0
210654	210653	NA	1	NA	"Meller's mongoose"	"Meller's mongoose"	"species"	17	17	0	NA	NA	NA	1	0	1	1	210653	0
210653	9697	NA	1	NA	"Rhynchogale"	NA	"genus"	0	17	0	NA	NA	NA	1	0	1	2	210653	0
311560	311559	NA	1	NA	"Paracynictis selousi"	"Selous's mongoose"	"species"	2	2	0	NA	NA	NA	1	0	1	1	311559	0
311559	9697	NA	1	NA	"Paracynictis"	NA	"genus"	0	2	0	NA	NA	NA	1	0	1	2	311559	0
2023134	326576	NA	1	NA	"Bdeogale crassicauda tenius"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	326575	0
326576	326575	NA	1	NA	"Bdeogale crassicauda"	"bushy-tailed mongoose"	"species"	3	3	0	NA	NA	NA	1	0	1	2	326575	0
326577	326575	NA	1	NA	"Bdeogale nigripes"	"black-footed mongoose"	"species"	5	5	0	NA	NA	NA	1	0	1	1	326575	0
2023135	326575	NA	1	NA	"Bdeogale jacksoni"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	326575	0
326575	9697	NA	1	NA	"Bdeogale"	NA	"genus"	0	10	0	NA	NA	NA	3	0	3	5	326575	0
373387	373388	NA	1	NA	"Herpestinae sp. PAML-2006"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9697	0
373388	9697	NA	0	NA	"unclassified Herpestidae"	NA	"no rank"	0	2	0	NA	NA	NA	1	0	1	2	NA	0
9697	379583	NA	1	NA	"Herpestidae"	"mongooses"	"family"	0	785	0	NA	NA	NA	33	0	33	50	NA	13
71115	71114	NA	1	NA	"African palm civet"	"African palm civet"	"species"	124	124	0	NA	NA	NA	1	0	1	1	71114	0
71114	379588	NA	1	NA	"Nandinia"	NA	"genus"	0	124	0	NA	NA	NA	1	0	1	2	71114	0
379588	379583	NA	1	NA	"African palm civet family"	"African palm civet family"	"family"	0	124	0	NA	NA	NA	1	0	1	3	NA	1
616919	61400	NA	1	NA	"Galidia elegans dambrensis"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	61399	0
616920	61400	NA	1	NA	"Galidia elegans elegans"	NA	"subspecies"	5	5	0	NA	NA	NA	0	0	1	1	61399	0
616921	61400	NA	1	NA	"Galidia elegans occidentalis"	NA	"subspecies"	1	1	0	NA	NA	NA	0	0	1	1	61399	0
61400	61399	NA	1	NA	"Galidia elegans"	"ring-tailed mongoose"	"species"	24	24	0	NA	NA	NA	1	0	3	4	61399	0
61399	61398	NA	1	NA	"Galidia"	NA	"genus"	0	24	0	NA	NA	NA	1	0	3	5	61399	0
205649	205648	NA	1	NA	"Mungotictis decemlineata"	NA	"species"	246	246	0	NA	NA	NA	1	0	1	1	205648	0
205648	61398	NA	1	NA	"Mungotictis"	NA	"genus"	0	246	0	NA	NA	NA	1	0	1	2	205648	0
215636	215635	NA	1	NA	"Galidictis fasciata"	NA	"species"	8	8	0	NA	NA	NA	1	0	1	1	215635	0
215635	61398	NA	1	NA	"Galidictis"	NA	"genus"	0	8	0	NA	NA	NA	1	0	1	2	215635	0
219105	219104	NA	1	NA	"Salanoia concolor"	"brown-tailed mongoose"	"species"	2	2	0	NA	NA	NA	1	0	1	1	219104	0
868860	219104	NA	1	NA	"Salanoia sp. SMF-2010"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	219104	0
219104	61398	NA	1	NA	"Salanoia"	NA	"genus"	0	4	0	NA	NA	NA	2	0	2	3	219104	0
61398	379589	NA	1	NA	"Galidiinae"	NA	"subfamily"	0	282	0	NA	NA	NA	5	0	7	13	NA	4
94188	94187	NA	1	NA	"Cryptoprocta ferox"	"fossa"	"species"	94	94	0	NA	NA	NA	1	0	1	1	94187	0
94187	219108	NA	1	NA	"Cryptoprocta"	NA	"genus"	0	94	0	NA	NA	NA	1	0	1	2	94187	0
143320	143319	NA	1	NA	"Fossa fossana"	"Malagasy civet"	"species"	49	49	0	NA	NA	NA	1	0	1	1	143319	0
143319	219108	NA	1	NA	"Fossa"	NA	"genus"	0	49	0	NA	NA	NA	1	0	1	2	143319	0
219107	219106	NA	1	NA	"Eupleres goudoti"	"falanouc"	"species"	4	4	0	NA	NA	NA	1	0	1	1	219106	0
219106	219108	NA	1	NA	"Eupleres"	NA	"genus"	0	4	0	NA	NA	NA	1	0	1	2	219106	0
219108	379589	NA	1	NA	"Euplerinae"	NA	"subfamily"	0	147	0	NA	NA	NA	3	0	3	7	NA	3
379589	379583	NA	1	NA	"Eupleridae"	"falanouc, Malagasy civet, ring-tailed mongoose and others"	"family"	0	429	0	NA	NA	NA	8	0	10	21	NA	7
379583	33554	NA	1	NA	"Feliformia"	NA	"suborder"	0	94323	477937	NA	NA	NA	129	4	155	245	NA	59
9447	9446	NA	1	NA	"Lemur catta"	"Ring-tailed lemur"	"species"	704	704	0	NA	NA	NA	1	0	1	1	9446	0
69491	9446	NA	1	NA	"Lemur sp."	NA	"species"	25	25	0	NA	NA	NA	1	0	1	1	9446	0
9446	9445	NA	1	NA	"Lemur"	NA	"genus"	0	729	0	NA	NA	NA	2	0	2	3	9446	0
87289	9455	NA	1	NA	"Varecia variegata variegata"	NA	"subspecies"	392	392	0	NA	NA	NA	0	0	1	1	9454	0
9455	9454	NA	1	NA	"Lemur variegatus"	"ruffed lemur"	"species"	78	78	0	NA	NA	NA	1	0	1	2	9454	0
554167	9454	NA	1	NA	"Red ruffed lemur"	"Red ruffed lemur"	"species"	88	88	0	NA	NA	NA	1	0	1	1	9454	0
9454	9445	NA	1	NA	"Varecia"	NA	"genus"	0	166	0	NA	NA	NA	2	0	2	4	9454	0
13514	13513	NA	1	NA	"Eulemur coronatus"	"crowned lemur"	"species"	135	135	0	NA	NA	NA	1	0	1	1	13513	0
27680	13515	NA	1	NA	"Eulemur fulvus mayottensis"	NA	"subspecies"	11	11	0	NA	NA	NA	0	0	1	1	13513	0
40322	13515	NA	1	NA	"Eulemur fulvus fulvus"	NA	"subspecies"	97	97	0	NA	NA	NA	0	0	1	1	13513	0
47178	13515	NA	1	NA	"Eulemur collaris"	NA	"subspecies"	221	221	0	NA	NA	NA	0	0	1	1	13513	0
122224	13515	NA	1	NA	"Eulemur albocollaris"	NA	"subspecies"	155	155	0	NA	NA	NA	0	0	1	1	13513	0
13515	13513	NA	1	NA	"Eulemur fulvus"	"brown lemur"	"species"	302	302	0	NA	NA	NA	1	0	4	5	13513	0
30603	30602	NA	1	NA	"Eulemur macaco macaco"	NA	"subspecies"	59	59	0	NA	NA	NA	0	0	1	1	13513	0
30602	13513	NA	1	NA	"Eulemur macaco"	"black lemur"	"species"	110	110	0	NA	NA	NA	1	0	1	2	13513	0
34828	13513	NA	1	NA	"Eulemur mongoz"	"mongoose lemur"	"species"	299	299	0	NA	NA	NA	1	0	1	1	13513	0
34829	13513	NA	1	NA	"Eulemur rubriventer"	"red-bellied lemur"	"species"	164	164	0	NA	NA	NA	1	0	1	1	13513	0
87288	13513	NA	1	NA	"Eulemur flavifrons"	"Sclater's lemur"	"species"	105	105	0	NA	NA	NA	1	0	1	1	13513	0
122225	13513	NA	1	NA	"Eulemur fulvus sanfordi"	"Sanford's brown lemur"	"species"	112	112	0	NA	NA	NA	1	0	1	1	13513	0
639525	13513	NA	1	NA	"Eulemur cinereiceps"	"Gray-headed lemur"	"species"	100	100	0	NA	NA	NA	1	0	1	1	13513	0
859983	13513	NA	1	NA	"Eulemur fulvus rufus"	"Red-fronted lemur"	"species"	369	369	0	NA	NA	NA	1	0	1	1	13513	0
859984	13513	NA	1	NA	"Bennett's brown lemur"	"Bennett's brown lemur"	"species"	148	148	0	NA	NA	NA	1	0	1	1	13513	0
1215604	13513	NA	1	NA	"Eulemur albifrons"	"white-headed lemur"	"species"	203	203	0	NA	NA	NA	1	0	1	1	13513	0
1417231	1417238	NA	1	NA	"Eulemur albifrons x rufifrons"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	13513	0
1417236	1417238	NA	1	NA	"Eulemur albifrons x Eulemur cinereiceps"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	13513	0
1417237	1417238	NA	1	NA	"Eulemur cinereiceps x Eulemur rufifrons"	NA	"species"	19	19	0	NA	NA	NA	1	0	1	1	13513	0
1417238	13513	NA	0	NA	"Eulemur hybrids"	NA	"no rank"	0	23	0	NA	NA	NA	3	0	3	4	NA	0
13513	9445	NA	1	NA	"Eulemur"	NA	"genus"	0	2070	0	NA	NA	NA	14	0	17	21	13513	0
122219	13557	NA	1	NA	"Hapalemur griseus griseus"	NA	"subspecies"	58	58	0	NA	NA	NA	0	0	1	1	13556	0
122220	13557	NA	1	NA	"Hapalemur griseus alaotrensis"	NA	"subspecies"	37	37	0	NA	NA	NA	0	0	1	1	13556	0
122221	13557	NA	1	NA	"Hapalemur griseus occidentalis"	NA	"subspecies"	24	24	0	NA	NA	NA	0	0	1	1	13556	0
185456	13557	NA	1	NA	"Hapalemur griseus meridionalis"	NA	"subspecies"	15	15	0	NA	NA	NA	0	0	1	1	13556	0
185596	13557	NA	0	NA	"Hapalemur griseus JF2002"	NA	"no rank"	0	0	0	NA	NA	NA	0	0	1	1	NA	0
13557	13556	NA	1	NA	"Hapalemur griseus"	"bamboo lemur"	"species"	135	135	0	NA	NA	NA	1	0	5	6	13556	0
122222	13556	NA	1	NA	"Hapalemur aureus"	"golden bamboo lemur"	"species"	22	22	0	NA	NA	NA	1	0	1	1	13556	0
867377	13556	NA	1	NA	"Hapalemur occidentalis"	"Sambirano bamboo lemur"	"species"	42	42	0	NA	NA	NA	1	0	1	1	13556	0
13556	9445	NA	1	NA	"Hapalemur"	NA	"genus"	0	199	0	NA	NA	NA	3	0	7	9	13556	0
1328070	1328069	NA	1	NA	"Hapalemur simus"	"broad-nosed bamboo lemur"	"species"	41	41	0	NA	NA	NA	1	0	1	1	1328069	0
1328069	9445	NA	1	NA	"Prolemur"	NA	"genus"	0	41	0	NA	NA	NA	1	0	1	2	1328069	0
1513475	1513474	NA	1	NA	"Lemur jullyi"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	1513474	0
1513474	9445	NA	1	NA	"Pachylemur"	NA	"genus"	0	1	0	NA	NA	NA	1	0	1	2	1513474	0
9445	376915	NA	1	NA	"Lemuridae"	"lemurs"	"family"	0	3206	0	NA	NA	NA	23	0	30	42	NA	6
30601	30600	NA	1	NA	"Propithecus tattersalli"	"Tattersall's sifaka"	"species"	167	167	0	NA	NA	NA	1	0	1	1	30600	0
122229	34825	NA	1	NA	"Propithecus verreauxi verreauxi"	NA	"subspecies"	19	19	0	NA	NA	NA	0	0	1	1	30600	0
34825	30600	NA	1	NA	"Propithecus verreauxi"	"Verreaux's sifaka"	"species"	165	165	0	NA	NA	NA	1	0	1	2	30600	0
39582	30600	NA	1	NA	"Propithecus sp."	"sifaka"	"species"	8	8	0	NA	NA	NA	1	0	1	1	30600	0
171945	83281	NA	1	NA	"Propithecus diadema diadema"	NA	"subspecies"	45	45	0	NA	NA	NA	0	0	1	1	30600	0
171947	83281	NA	1	NA	"Propithecus diadema marshi"	NA	"subspecies"	15	15	0	NA	NA	NA	0	0	1	1	30600	0
83281	30600	NA	1	NA	"Propithecus diadema"	"diademed sifaka"	"species"	76	76	0	NA	NA	NA	1	0	2	3	30600	0
379532	30600	NA	1	NA	"Coquerel's sifaka"	"Coquerel's sifaka"	"species"	64796	0	64796	NA	NA	NA	1	1	1	1	30600	0
475619	475618	NA	1	NA	"Propithecus coronatus"	NA	"subspecies"	52	52	0	NA	NA	NA	0	0	1	1	30600	0
481705	475618	NA	1	NA	"Propithecus deckeni deckeni"	NA	"subspecies"	25	25	0	NA	NA	NA	0	0	1	1	30600	0
475618	30600	NA	1	NA	"Propithecus deckenii"	"Van der Decken's Sifaka"	"species"	2	2	0	NA	NA	NA	1	0	2	3	30600	0
543559	30600	NA	1	NA	"Milne-Edwards sifaka"	"Milne-Edwards sifaka"	"species"	98	98	0	NA	NA	NA	1	0	1	1	30600	0
543560	30600	NA	1	NA	"Propithecus candidus"	"Silky sifaka"	"species"	28	28	0	NA	NA	NA	1	0	1	1	30600	0
989338	30600	NA	1	NA	"Perrier's sifaka"	"Perrier's sifaka"	"species"	7	7	0	NA	NA	NA	1	0	1	1	30600	0
30600	30599	NA	1	NA	"Propithecus"	"sifakas"	"genus"	0	551	64796	NA	NA	NA	9	1	11	15	30600	0
34827	34826	NA	1	NA	"Indri indri"	NA	"species"	40	40	0	NA	NA	NA	1	0	1	1	34826	0
34826	30599	NA	1	NA	"Indri"	NA	"genus"	0	40	0	NA	NA	NA	1	0	1	2	34826	0
122246	122245	NA	1	NA	"Avahi laniger"	"woolly lemur"	"species"	332	332	0	NA	NA	NA	1	0	1	1	122245	0
132108	122245	NA	1	NA	"Avahi occidentalis"	NA	"species"	41	41	0	NA	NA	NA	1	0	1	1	122245	0
402239	122245	NA	1	NA	"Avahi unicolor"	"Sambirano woolly lemur"	"species"	8	8	0	NA	NA	NA	1	0	1	1	122245	0
402244	122245	NA	1	NA	"Avahi cleesei"	NA	"species"	16	16	0	NA	NA	NA	1	0	1	1	122245	0
1313323	122245	NA	1	NA	"Avahi peyrierasi"	NA	"species"	3	3	0	NA	NA	NA	1	0	1	1	122245	0
122245	30599	NA	1	NA	"Avahi"	NA	"genus"	0	400	0	NA	NA	NA	5	0	5	6	122245	0
523821	523820	NA	1	NA	"Archaeolemur majori"	NA	"species"	3	3	0	NA	NA	NA	1	0	1	1	523820	0
523822	523820	NA	1	NA	"Archaeolemur edwardsi"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	523820	0
523820	30599	NA	1	NA	"Archaeolemur"	NA	"genus"	0	4	0	NA	NA	NA	2	0	2	3	523820	0
523825	523824	NA	1	NA	"Hadropithecus stenognathus"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	523824	0
523824	30599	NA	1	NA	"Hadropithecus"	NA	"genus"	0	1	0	NA	NA	NA	1	0	1	2	523824	0
30599	376915	NA	1	NA	"Indridae"	NA	"family"	0	996	64796	NA	NA	NA	18	1	20	29	NA	5
9453	9452	NA	1	NA	"Lepilemur mustelinus"	"weasel lemur"	"species"	189	189	0	NA	NA	NA	1	0	1	1	9452	0
78583	9452	NA	1	NA	"Lepilemur dorsalis"	"gray-backed sportive lemur"	"species"	216	216	0	NA	NA	NA	1	0	1	1	9452	0
78584	9452	NA	1	NA	"Lepilemur septentrionalis"	"northern sportive lemur"	"species"	509	509	0	NA	NA	NA	1	0	1	1	9452	0
78866	9452	NA	1	NA	"Lepilemur ruficaudatus"	"red-tailed sportive lemur"	"species"	122	122	0	NA	NA	NA	1	0	1	1	9452	0
100475	9452	NA	1	NA	"Lepilemur leucopus"	"white-footed sportive lemur"	"species"	105	105	0	NA	NA	NA	1	0	1	1	9452	0
122230	9452	NA	1	NA	"Lepilemur edwardsi"	"Milne-Edwards's sportive lemur"	"species"	120	120	0	NA	NA	NA	1	0	1	1	9452	0
185457	9452	NA	1	NA	"Lepilemur microdon"	NA	"species"	56	56	0	NA	NA	NA	1	0	1	1	9452	0
185458	9452	NA	1	NA	"Lepilemur sp. RANO236"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	9452	0
185590	9452	NA	1	NA	"Lepilemur sp. RANO234"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	9452	0
185591	9452	NA	1	NA	"Lepilemur sp. RANO235"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	9452	0
236287	9452	NA	1	NA	"Lepilemur mitsinjoensis"	NA	"species"	7	7	0	NA	NA	NA	1	0	1	1	9452	0
236288	9452	NA	1	NA	"Lepilemur seali"	NA	"species"	33	33	0	NA	NA	NA	1	0	1	1	9452	0
342398	9452	NA	1	NA	"Lepilemur sahamalazensis"	NA	"species"	24	24	0	NA	NA	NA	1	0	1	1	9452	0
342399	9452	NA	1	NA	"Lepilemur aeeclis"	NA	"species"	55	55	0	NA	NA	NA	1	0	1	1	9452	0
342401	9452	NA	1	NA	"Lepilemur ankaranensis"	NA	"species"	177	177	0	NA	NA	NA	1	0	1	1	9452	0
378517	9452	NA	1	NA	"Lepilemur mittermeieri"	NA	"species"	6	6	0	NA	NA	NA	1	0	1	1	9452	0
400023	9452	NA	1	NA	"Lepilemur sp. hubbardi"	NA	"species"	3	3	0	NA	NA	NA	1	0	1	1	9452	0
458171	9452	NA	1	NA	"Lepilemur manasamody"	NA	"species"	9	9	0	NA	NA	NA	1	0	1	1	9452	0
458173	9452	NA	1	NA	"Lepilemur otto"	NA	"species"	22	22	0	NA	NA	NA	1	0	1	1	9452	0
486960	9452	NA	1	NA	"James' sportive lemur"	"James' sportive lemur"	"species"	45	45	0	NA	NA	NA	1	0	1	1	9452	0
756882	9452	NA	1	NA	"Hubbard's sportive lemur"	"Hubbard's sportive lemur"	"species"	9	9	0	NA	NA	NA	1	0	1	1	9452	0
886957	9452	NA	1	NA	"Lepilemur ahmansoni"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
886958	9452	NA	1	NA	"Lepilemur betsileo"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
886959	9452	NA	1	NA	"Lepilemur fleuretae"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
886960	9452	NA	1	NA	"Lepilemur grewcocki"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
886961	9452	NA	1	NA	"Lepilemur hollandorum"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
886963	9452	NA	1	NA	"Lepilemur milanoii"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
886964	9452	NA	1	NA	"Lepilemur petteri"	NA	"species"	6	6	0	NA	NA	NA	1	0	1	1	9452	0
886965	9452	NA	1	NA	"Lepilemur randrianasoli"	"Randrianasolo's sportive lemur"	"species"	22	22	0	NA	NA	NA	1	0	1	1	9452	0
886966	9452	NA	1	NA	"Lepilemur scottorum"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
886967	9452	NA	1	NA	"Lepilemur tymerlachsoni"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
886968	9452	NA	1	NA	"Lepilemur wrighti"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	9452	0
9452	30614	NA	1	NA	"Lepilemur"	NA	"genus"	0	1756	0	NA	NA	NA	32	0	32	33	9452	0
126594	126593	NA	1	NA	"Megaladapis sp."	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	126593	0
185953	126593	NA	1	NA	"Megaladapis edwardsi"	NA	"species"	4	4	0	NA	NA	NA	1	0	1	1	126593	0
322020	126593	NA	1	NA	"Megaladapis sp. UA5482"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	126593	0
322021	126593	NA	1	NA	"Megaladapis sp. UA4823"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	126593	0
322022	126593	NA	1	NA	"Megaladapis sp. UA4821"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	126593	0
322023	126593	NA	1	NA	"Megaladapis sp. UA4822"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	126593	0
126593	30614	NA	1	NA	"Megaladapis"	NA	"genus"	0	9	0	NA	NA	NA	6	0	6	7	126593	0
30614	376915	NA	1	NA	"Lepilemuridae"	NA	"family"	0	1765	0	NA	NA	NA	38	0	38	41	NA	2
9460	9459	NA	1	NA	"Cheirogaleus medius"	"Lesser dwarf lemur"	"species"	694	694	0	NA	NA	NA	1	0	1	1	9459	0
47177	9459	NA	1	NA	"Cheirogaleus major"	"Greater dwarf lemur"	"species"	480	480	0	NA	NA	NA	1	0	1	1	9459	0
291259	9459	NA	1	NA	"Cheirogaleus crossleyi"	"Crossley's dwarf lemur"	"species"	674	674	0	NA	NA	NA	1	0	1	1	9459	0
752538	9459	NA	1	NA	"Cheirogaleus sibreei"	"Sibree's dwarf lemur"	"species"	86	86	0	NA	NA	NA	1	0	1	1	9459	0
867375	9459	NA	1	NA	"Cheirogaleus minusculus"	"Small iron-gray dwarf lemur"	"species"	0	0	0	NA	NA	NA	1	0	1	1	9459	0
1569974	9459	NA	1	NA	"Cheirogaleus lavasoensis"	"Lavasoa dwarf lemur"	"species"	7	7	0	NA	NA	NA	1	0	1	1	9459	0
9459	30615	NA	1	NA	"Cheirogaleus"	NA	"genus"	0	1941	0	NA	NA	NA	6	0	6	7	9459	0
30608	13149	NA	1	NA	"Microcebus murinus"	"gray mouse lemur"	"species"	87604	0	87604	NA	NA	NA	1	1	1	1	13149	0
122231	13149	NA	1	NA	"Microcebus ravelobensis"	NA	"species"	668	668	0	NA	NA	NA	1	0	1	1	13149	0
122232	13149	NA	1	NA	"Microcebus rufus"	"brown mouse lemur"	"species"	409	409	0	NA	NA	NA	1	0	1	1	13149	0
143283	13149	NA	1	NA	"Microcebus myoxinus"	NA	"species"	375	375	0	NA	NA	NA	1	0	1	1	13149	0
143351	13149	NA	1	NA	"Microcebus tavaratra"	NA	"species"	199	199	0	NA	NA	NA	1	0	1	1	13149	0
143352	13149	NA	1	NA	"Berthe's mouse lemur"	"Berthe's mouse lemur"	"species"	200	200	0	NA	NA	NA	1	0	1	1	13149	0
143353	13149	NA	1	NA	"Microcebus sambiranensis"	NA	"species"	146	146	0	NA	NA	NA	1	0	1	1	13149	0
143354	13149	NA	1	NA	"Microcebus griseorufus"	NA	"species"	602	602	0	NA	NA	NA	1	0	1	1	13149	0
236272	13149	NA	1	NA	"Microcebus simmonsi"	"Simmons' mouse lemur"	"species"	515	515	0	NA	NA	NA	1	0	1	1	13149	0
236274	13149	NA	1	NA	"Microcebus mittermeieri"	"Mittermeier's mouse lemur"	"species"	153	153	0	NA	NA	NA	1	0	1	1	13149	0
236275	13149	NA	1	NA	"Jolly's mouse lemur"	"Jolly's mouse lemur"	"species"	34	34	0	NA	NA	NA	1	0	1	1	13149	0
270538	13149	NA	1	NA	"Microcebus sp. EELHDZ M98"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	13149	0
270540	13149	NA	1	NA	"Microcebus sp. EELHDZ TAD23"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	13149	0
270674	13149	NA	1	NA	"Microcebus sp. EELHDZ VEV33"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	13149	0
270675	13149	NA	1	NA	"Microcebus sp. EELHDZ VEV35"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	13149	0
343908	13149	NA	1	NA	"Goodman's mouse lemur"	"Goodman's mouse lemur"	"species"	97	97	0	NA	NA	NA	1	0	1	1	13149	0
388736	13149	NA	1	NA	"Microcebus sp. ANT5.1"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	13149	0
412750	13149	NA	1	NA	"Microcebus bongolavensis"	NA	"species"	22	22	0	NA	NA	NA	1	0	1	1	13149	0
412751	13149	NA	1	NA	"Microcebus danfossi"	NA	"species"	36	36	0	NA	NA	NA	1	0	1	1	13149	0
412752	13149	NA	1	NA	"Microcebus lokobensis"	NA	"species"	9	9	0	NA	NA	NA	1	0	1	1	13149	0
412758	13149	NA	1	NA	"Microcebus sp. Ambongabe"	NA	"species"	8	8	0	NA	NA	NA	1	0	1	1	13149	0
412759	13149	NA	1	NA	"Microcebus sp. Bora"	NA	"species"	2	2	0	NA	NA	NA	1	0	1	1	13149	0
412760	13149	NA	1	NA	"Microcebus sp. Mahajamba-Est"	NA	"species"	5	5	0	NA	NA	NA	1	0	1	1	13149	0
412761	13149	NA	1	NA	"Microcebus sp. Maroakata"	NA	"species"	17	17	0	NA	NA	NA	1	0	1	1	13149	0
415757	13149	NA	1	NA	"Claire's mouse lemur"	"Claire's mouse lemur"	"species"	25	25	0	NA	NA	NA	1	0	1	1	13149	0
548481	13149	NA	1	NA	"Microcebus macarthurii"	NA	"species"	10	10	0	NA	NA	NA	1	0	1	1	13149	0
548482	13149	NA	1	NA	"Microcebus sp. Anjiahely"	NA	"species"	3	3	0	NA	NA	NA	1	0	1	1	13149	0
764313	13149	NA	1	NA	"Microcebus sp. DWW-2010a"	NA	"species"	0	0	0	NA	NA	NA	1	0	1	1	13149	0
864580	13149	NA	1	NA	"Arnhold's mouse lemur"	"Arnhold's mouse lemur"	"species"	12	12	0	NA	NA	NA	1	0	1	1	13149	0
864581	13149	NA	1	NA	"Margot Marsh's mouse lemur"	"Margot Marsh's mouse lemur"	"species"	11	11	0	NA	NA	NA	1	0	1	1	13149	0
1131379	13149	NA	1	NA	"Gerp's mouse lemur"	"Gerp's mouse lemur"	"species"	18	18	0	NA	NA	NA	1	0	1	1	13149	0
1310123	13149	NA	1	NA	"Anosy mouse lemur"	"Anosy mouse lemur"	"species"	91	91	0	NA	NA	NA	1	0	1	1	13149	0
1310124	13149	NA	1	NA	"Marohita mouse lemur"	NA	"species"	30	30	0	NA	NA	NA	1	0	1	1	13149	0
1310125	13149	NA	1	NA	"Microcebus sp. d'Ambre"	NA	"species"	50	50	0	NA	NA	NA	1	0	1	1	13149	0
13149	30615	NA	1	NA	"Microcebus"	NA	"genus"	0	3757	87604	NA	NA	NA	34	1	34	35	13149	0
47180	83691	NA	1	NA	"Coquerel's mouse lemur"	"Coquerel's mouse lemur"	"species"	135	135	0	NA	NA	NA	1	0	1	1	83691	0
339999	83691	NA	1	NA	"Mirza zaza"	NA	"species"	21	21	0	NA	NA	NA	1	0	1	1	83691	0
415977	83691	NA	1	NA	"Mirza sp. 001y03"	NA	"species"	3	3	0	NA	NA	NA	1	0	1	1	83691	0
83691	30615	NA	1	NA	"Mirza"	NA	"genus"	0	159	0	NA	NA	NA	3	0	3	4	83691	0
122248	122247	NA	1	NA	"Allocebus trichotis"	"hairy-eared dwarf lemur"	"species"	66	66	0	NA	NA	NA	1	0	1	1	122247	0
122247	30615	NA	1	NA	"Allocebus"	NA	"genus"	0	66	0	NA	NA	NA	1	0	1	2	122247	0
261734	261733	NA	1	NA	"Phaner furcifer"	"fork-marked lemur"	"species"	5	5	0	NA	NA	NA	1	0	1	1	261733	0
568393	261733	NA	1	NA	"Phaner furcifer pallescens"	NA	"species"	52	52	0	NA	NA	NA	1	0	1	1	261733	0
1313324	261733	NA	1	NA	"Phaner electromontis"	NA	"species"	7	7	0	NA	NA	NA	1	0	1	1	261733	0
1313325	261733	NA	1	NA	"Phaner parienti"	NA	"species"	5	5	0	NA	NA	NA	1	0	1	1	261733	0
261733	30615	NA	1	NA	"Phaner"	NA	"genus"	0	69	0	NA	NA	NA	4	0	4	5	261733	0
30615	376915	NA	1	NA	"Cheirogaleidae"	"dwarf and mouse lemurs"	"family"	0	5992	87604	NA	NA	NA	48	1	48	54	NA	5
322025	322024	NA	1	NA	"Palaeopropithecus sp. UA4466"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	322024	0
322026	322024	NA	1	NA	"Palaeopropithecus sp. UA6184"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	322024	0
322027	322024	NA	1	NA	"Palaeopropithecus sp. KPK-2005"	NA	"species"	1	1	0	NA	NA	NA	1	0	1	1	322024	0
